Country,Year,Primary,Secondary,Tertiary,Region
,1835,"0,02",0,0,"Sub-Saharan Africa"
,1840,"0,02",0,0,"Sub-Saharan Africa"
,1845,"0,03",0,0,"Sub-Saharan Africa"
,1850,"0,04",0,0,"Sub-Saharan Africa"
,1855,"0,06",0,0,"Sub-Saharan Africa"
,1860,"0,07",0,0,"Sub-Saharan Africa"
,1865,"0,1",0,0,"Sub-Saharan Africa"
,1870,"0,13",0,0,"Sub-Saharan Africa"
,1875,"0,16",0,0,"Sub-Saharan Africa"
,1880,"0,22",0,0,"Sub-Saharan Africa"
,1885,"0,28",0,0,"Sub-Saharan Africa"
,1890,"0,37",0,0,"Sub-Saharan Africa"
,1895,"0,49",0,0,"Sub-Saharan Africa"
,1900,"0,64",0,0,"Sub-Saharan Africa"
,1905,"0,84",0,0,"Sub-Saharan Africa"
,1910,"1,09",0,0,"Sub-Saharan Africa"
,1915,"1,43",0,0,"Sub-Saharan Africa"
,1920,"1,87",0,0,"Sub-Saharan Africa"
,1925,"2,44",0,0,"Sub-Saharan Africa"
,1930,"3,18",0,0,"Sub-Saharan Africa"
,1935,"4,14",0,0,"Sub-Saharan Africa"
,1940,"5,36",0,0,"Sub-Saharan Africa"
,1945,"6,92","0,13",0,"Sub-Saharan Africa"
,1950,"8,9","0,2",0,"Sub-Saharan Africa"
,1955,"8,49","0,53",0,"Sub-Saharan Africa"
,1960,"16,02","0,92","0,18","Sub-Saharan Africa"
,1965,"20,47","2,76","0,24","Sub-Saharan Africa"
,1970,"29,37","3,68","0,4","Sub-Saharan Africa"
,1975,"35,6","7,36","0,8","Sub-Saharan Africa"
,1980,"50,73","11,96","1,3","Sub-Saharan Africa"
,1985,"24,92","11,04","1,2","Sub-Saharan Africa"
,1990,35,"10,19","1,2","Sub-Saharan Africa"
,1995,40,"10,7","1,5","Sub-Saharan Africa"
,2000,"89,3","29,71",14,"Sub-Saharan Africa"
,2005,"83,66","36,37",10,"Sub-Saharan Africa"
,2010,"88,56","43,03",6,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Malawi,1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,0,0,0,"Sub-Saharan Africa"
,1835,0,0,0,"Sub-Saharan Africa"
,1840,0,0,0,"Sub-Saharan Africa"
,1845,0,0,0,"Sub-Saharan Africa"
,1850,0,0,0,"Sub-Saharan Africa"
,1855,0,0,0,"Sub-Saharan Africa"
,1860,"0,01",0,0,"Sub-Saharan Africa"
,1865,"0,02",0,0,"Sub-Saharan Africa"
,1870,"0,05",0,0,"Sub-Saharan Africa"
,1875,"0,09",0,0,"Sub-Saharan Africa"
,1880,"0,16",0,0,"Sub-Saharan Africa"
,1885,"0,26",0,0,"Sub-Saharan Africa"
,1890,"0,43",0,0,"Sub-Saharan Africa"
,1895,"0,7",0,0,"Sub-Saharan Africa"
,1900,"1,1",0,0,"Sub-Saharan Africa"
,1905,"1,72",0,0,"Sub-Saharan Africa"
,1910,"2,65",0,0,"Sub-Saharan Africa"
,1915,"4,03",0,0,"Sub-Saharan Africa"
,1920,"6,05",0,0,"Sub-Saharan Africa"
,1925,"8,93",0,0,"Sub-Saharan Africa"
,1930,"12,95",0,0,"Sub-Saharan Africa"
,1935,"18,35",0,0,"Sub-Saharan Africa"
,1940,"25,29",0,0,"Sub-Saharan Africa"
,1945,"33,7",0,0,"Sub-Saharan Africa"
,1950,"43,23","0,01",0,"Sub-Saharan Africa"
,1955,"40,09","0,15",0,"Sub-Saharan Africa"
,1960,"33,75","0,2",0,"Sub-Saharan Africa"
,1965,24,"0,67",0,"Sub-Saharan Africa"
,1970,"19,5","0,67","0,1","Sub-Saharan Africa"
,1975,33,"1,33","0,1","Sub-Saharan Africa"
,1980,39,"1,33","0,4","Sub-Saharan Africa"
,1985,43,"1,33","0,3","Sub-Saharan Africa"
,1990,47,2,"0,4","Sub-Saharan Africa"
,1995,100,"3,92","0,5","Sub-Saharan Africa"
,2000,100,"25,42",0,"Sub-Saharan Africa"
,2005,100,"25,39",0,"Sub-Saharan Africa"
,2010,100,"29,6",1,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Mali,1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,0,0,0,"Sub-Saharan Africa"
,1835,0,0,0,"Sub-Saharan Africa"
,1840,0,0,0,"Sub-Saharan Africa"
,1845,0,0,0,"Sub-Saharan Africa"
,1850,0,0,0,"Sub-Saharan Africa"
,1855,0,0,0,"Sub-Saharan Africa"
,1860,0,0,0,"Sub-Saharan Africa"
,1865,0,0,0,"Sub-Saharan Africa"
,1870,0,0,0,"Sub-Saharan Africa"
,1875,0,0,0,"Sub-Saharan Africa"
,1880,0,0,0,"Sub-Saharan Africa"
,1885,"0,01",0,0,"Sub-Saharan Africa"
,1890,"0,01",0,0,"Sub-Saharan Africa"
,1895,"0,02",0,0,"Sub-Saharan Africa"
,1900,"0,03",0,0,"Sub-Saharan Africa"
,1905,"0,05",0,0,"Sub-Saharan Africa"
,1910,"0,07",0,0,"Sub-Saharan Africa"
,1915,"0,1",0,0,"Sub-Saharan Africa"
,1920,"0,15",0,0,"Sub-Saharan Africa"
,1925,"0,23",0,0,"Sub-Saharan Africa"
,1930,"0,33",0,0,"Sub-Saharan Africa"
,1935,"0,48",0,0,"Sub-Saharan Africa"
,1940,"0,68",0,0,"Sub-Saharan Africa"
,1945,"0,97",0,0,"Sub-Saharan Africa"
,1950,"1,38","0,02",0,"Sub-Saharan Africa"
,1955,"2,26","0,08",0,"Sub-Saharan Africa"
,1960,"2,75","0,3",0,"Sub-Saharan Africa"
,1965,"6,88","0,5","0,01","Sub-Saharan Africa"
,1970,11,2,"0,04","Sub-Saharan Africa"
,1975,"12,13","2,25","0,1","Sub-Saharan Africa"
,1980,"11,89","3,75","0,1","Sub-Saharan Africa"
,1985,11,3,"0,2","Sub-Saharan Africa"
,1990,14,3,"0,2","Sub-Saharan Africa"
,1995,"19,71","4,44","0,4","Sub-Saharan Africa"
,2000,"43,72","9,48",1,"Sub-Saharan Africa"
,2005,"57,6","20,41",4,"Sub-Saharan Africa"
,2010,"73,18","34,59",4,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Mauritius,1820,"0,19",0,0,"Sub-Saharan Africa"
,1825,"0,26",0,0,"Sub-Saharan Africa"
,1830,"0,36",0,0,"Sub-Saharan Africa"
,1835,"0,49",0,0,"Sub-Saharan Africa"
,1840,"0,66",0,0,"Sub-Saharan Africa"
,1845,"0,9",0,0,"Sub-Saharan Africa"
,1850,"1,23",0,0,"Sub-Saharan Africa"
,1855,"1,67","0,01",0,"Sub-Saharan Africa"
,1860,"2,27","0,01",0,"Sub-Saharan Africa"
,1865,"3,08","0,01",0,"Sub-Saharan Africa"
,1870,"4,17","0,02",0,"Sub-Saharan Africa"
,1875,"5,61","0,02",0,"Sub-Saharan Africa"
,1880,"7,51","0,03",0,"Sub-Saharan Africa"
,1885,"9,99","0,04",0,"Sub-Saharan Africa"
,1890,"13,18","0,05",0,"Sub-Saharan Africa"
,1895,"17,19","0,07",0,"Sub-Saharan Africa"
,1900,"22,11","0,1",0,"Sub-Saharan Africa"
,1905,"26,27","0,14",0,"Sub-Saharan Africa"
,1910,"30,43","0,19",0,"Sub-Saharan Africa"
,1915,"34,59","0,26",0,"Sub-Saharan Africa"
,1920,"38,74","0,36",0,"Sub-Saharan Africa"
,1925,"42,9","0,49",0,"Sub-Saharan Africa"
,1930,"47,06","0,66",0,"Sub-Saharan Africa"
,1935,"51,22","0,91",0,"Sub-Saharan Africa"
,1940,"55,38","1,24",0,"Sub-Saharan Africa"
,1945,"59,54","1,69",0,"Sub-Saharan Africa"
,1950,"63,7","2,3",0,"Sub-Saharan Africa"
,1955,"79,8","5,27",0,"Sub-Saharan Africa"
,1960,"74,25","14,55",0,"Sub-Saharan Africa"
,1965,77,20,0,"Sub-Saharan Africa"
,1970,"80,17","21,28","0,3","Sub-Saharan Africa"
,1975,81,32,"0,3","Sub-Saharan Africa"
,1980,93,"47,06","0,7","Sub-Saharan Africa"
,1985,98,"46,12","0,8","Sub-Saharan Africa"
,1990,94,"49,88","2,6","Sub-Saharan Africa"
,1995,"97,52","55,68","6,4","Sub-Saharan Africa"
,2000,100,"66,76",10,"Sub-Saharan Africa"
,2005,100,"82,07",22,"Sub-Saharan Africa"
,2010,100,"83,08",37,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Mozambique,1820,"0,01",0,0,"Sub-Saharan Africa"
,1825,"0,01",0,0,"Sub-Saharan Africa"
,1830,"0,02",0,0,"Sub-Saharan Africa"
,1835,"0,02",0,0,"Sub-Saharan Africa"
,1840,"0,03",0,0,"Sub-Saharan Africa"
,1845,"0,04",0,0,"Sub-Saharan Africa"
,1850,"0,06",0,0,"Sub-Saharan Africa"
,1855,"0,07",0,0,"Sub-Saharan Africa"
,1860,"0,1",0,0,"Sub-Saharan Africa"
,1865,"0,13",0,0,"Sub-Saharan Africa"
,1870,"0,17",0,0,"Sub-Saharan Africa"
,1875,"0,22",0,0,"Sub-Saharan Africa"
,1880,"0,28",0,0,"Sub-Saharan Africa"
,1885,"0,37",0,0,"Sub-Saharan Africa"
,1890,"0,49",0,0,"Sub-Saharan Africa"
,1895,"0,64",0,0,"Sub-Saharan Africa"
,1900,"0,84",0,0,"Sub-Saharan Africa"
,1905,"1,09",0,0,"Sub-Saharan Africa"
,1910,"1,43",0,0,"Sub-Saharan Africa"
,1915,"1,87",0,0,"Sub-Saharan Africa"
,1920,"2,44",0,0,"Sub-Saharan Africa"
,1925,"3,17",0,0,"Sub-Saharan Africa"
,1930,"4,12","0,02",0,"Sub-Saharan Africa"
,1935,"5,34","0,18",0,"Sub-Saharan Africa"
,1940,"6,9","0,4",0,"Sub-Saharan Africa"
,1945,"8,86","0,44",0,"Sub-Saharan Africa"
,1950,"11,31","0,66",0,"Sub-Saharan Africa"
,1955,"17,05","0,92",0,"Sub-Saharan Africa"
,1960,"14,57","1,6",0,"Sub-Saharan Africa"
,1965,"10,52","1,6","0,06","Sub-Saharan Africa"
,1970,"12,55","3,2","0,24","Sub-Saharan Africa"
,1975,"36,43","1,6","0,08","Sub-Saharan Africa"
,1980,34,"2,4","0,1","Sub-Saharan Africa"
,1985,45,"3,2","0,1","Sub-Saharan Africa"
,1990,40,"4,38","0,1","Sub-Saharan Africa"
,1995,"36,5","3,65","0,2","Sub-Saharan Africa"
,2000,"48,6","3,92","0,6","Sub-Saharan Africa"
,2005,"82,64","10,67",1,"Sub-Saharan Africa"
,2010,"98,43","21,7",3,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Niger,1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,0,0,0,"Sub-Saharan Africa"
,1835,0,0,0,"Sub-Saharan Africa"
,1840,0,0,0,"Sub-Saharan Africa"
,1845,0,0,0,"Sub-Saharan Africa"
,1850,0,0,0,"Sub-Saharan Africa"
,1855,0,0,0,"Sub-Saharan Africa"
,1860,0,0,0,"Sub-Saharan Africa"
,1865,"0,01",0,0,"Sub-Saharan Africa"
,1870,"0,01",0,0,"Sub-Saharan Africa"
,1875,"0,01",0,0,"Sub-Saharan Africa"
,1880,"0,01",0,0,"Sub-Saharan Africa"
,1885,"0,02",0,0,"Sub-Saharan Africa"
,1890,"0,02",0,0,"Sub-Saharan Africa"
,1895,"0,03",0,0,"Sub-Saharan Africa"
,1900,"0,04",0,0,"Sub-Saharan Africa"
,1905,"0,04",0,0,"Sub-Saharan Africa"
,1910,"0,06",0,0,"Sub-Saharan Africa"
,1915,"0,07",0,0,"Sub-Saharan Africa"
,1920,"0,09",0,0,"Sub-Saharan Africa"
,1925,"0,12",0,0,"Sub-Saharan Africa"
,1930,"0,15",0,0,"Sub-Saharan Africa"
,1935,"0,19",0,0,"Sub-Saharan Africa"
,1940,"0,25",0,0,"Sub-Saharan Africa"
,1945,"0,32",0,0,"Sub-Saharan Africa"
,1950,"0,4","0,01",0,"Sub-Saharan Africa"
,1955,"1,22","0,02",0,"Sub-Saharan Africa"
,1960,"2,85","0,1",0,"Sub-Saharan Africa"
,1965,"6,65","0,2",0,"Sub-Saharan Africa"
,1970,"8,55",1,0,"Sub-Saharan Africa"
,1975,"12,35",1,"0,03","Sub-Saharan Africa"
,1980,"18,05",2,"0,1","Sub-Saharan Africa"
,1985,19,"2,12","0,2","Sub-Saharan Africa"
,1990,18,3,"0,2","Sub-Saharan Africa"
,1995,"18,92","4,05","0,4","Sub-Saharan Africa"
,2000,"23,83","3,94","0,7","Sub-Saharan Africa"
,2005,"39,68","8,19",1,"Sub-Saharan Africa"
,2010,"55,47","11,51",1,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Reunion,1820,"0,12",0,0,"Sub-Saharan Africa"
,1825,"0,17",0,0,"Sub-Saharan Africa"
,1830,"0,25",0,0,"Sub-Saharan Africa"
,1835,"0,35",0,0,"Sub-Saharan Africa"
,1840,"0,5",0,0,"Sub-Saharan Africa"
,1845,"0,71",0,0,"Sub-Saharan Africa"
,1850,"1,02",0,0,"Sub-Saharan Africa"
,1855,"1,45",0,0,"Sub-Saharan Africa"
,1860,"2,06",0,0,"Sub-Saharan Africa"
,1865,"2,91",0,0,"Sub-Saharan Africa"
,1870,"4,11","0,01",0,"Sub-Saharan Africa"
,1875,"5,78","0,01",0,"Sub-Saharan Africa"
,1880,"8,06","0,01",0,"Sub-Saharan Africa"
,1885,"11,13","0,02",0,"Sub-Saharan Africa"
,1890,"15,19","0,02",0,"Sub-Saharan Africa"
,1895,"20,39","0,03",0,"Sub-Saharan Africa"
,1900,"26,81","0,04",0,"Sub-Saharan Africa"
,1905,"34,4","0,06",0,"Sub-Saharan Africa"
,1910,"42,89","0,08",0,"Sub-Saharan Africa"
,1915,"51,85","0,11",0,"Sub-Saharan Africa"
,1920,"60,72","0,15",0,"Sub-Saharan Africa"
,1925,"67,26","0,2",0,"Sub-Saharan Africa"
,1930,"73,81","0,28",0,"Sub-Saharan Africa"
,1935,"80,36","0,38",0,"Sub-Saharan Africa"
,1940,"86,91","0,53",0,"Sub-Saharan Africa"
,1945,"93,45","0,78",0,"Sub-Saharan Africa"
,1950,100,"0,92",0,"Sub-Saharan Africa"
,1955,100,"2,26",0,"Sub-Saharan Africa"
,1960,100,"19,63",0,"Sub-Saharan Africa"
,1965,100,"30,5",0,"Sub-Saharan Africa"
,1970,100,"41,47",0,"Sub-Saharan Africa"
,1975,100,"58,01",0,"Sub-Saharan Africa"
,1980,100,"65,72","0,1","Sub-Saharan Africa"
,1985,100,"72,72","0,13","Sub-Saharan Africa"
,1990,100,"78,81","0,17","Sub-Saharan Africa"
,1995,100,"83,89","0,21","Sub-Saharan Africa"
,2000,100,88,"0,28","Sub-Saharan Africa"
,2005,100,"91,23","0,36","Sub-Saharan Africa"
,2010,100,"93,73","0,46","Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Senegal,1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,"0,01",0,0,"Sub-Saharan Africa"
,1835,"0,01",0,0,"Sub-Saharan Africa"
,1840,"0,01",0,0,"Sub-Saharan Africa"
,1845,"0,01",0,0,"Sub-Saharan Africa"
,1850,"0,01",0,0,"Sub-Saharan Africa"
,1855,"0,02",0,0,"Sub-Saharan Africa"
,1860,"0,02",0,0,"Sub-Saharan Africa"
,1865,"0,03",0,0,"Sub-Saharan Africa"
,1870,"0,04",0,0,"Sub-Saharan Africa"
,1875,"0,05",0,0,"Sub-Saharan Africa"
,1880,"0,07",0,0,"Sub-Saharan Africa"
,1885,"0,09",0,0,"Sub-Saharan Africa"
,1890,"0,12",0,0,"Sub-Saharan Africa"
,1895,"0,16",0,0,"Sub-Saharan Africa"
,1900,"0,2",0,0,"Sub-Saharan Africa"
,1905,"0,27",0,0,"Sub-Saharan Africa"
,1910,"0,35",0,0,"Sub-Saharan Africa"
,1915,"0,45",0,0,"Sub-Saharan Africa"
,1920,"0,58",0,0,"Sub-Saharan Africa"
,1925,"0,76",0,0,"Sub-Saharan Africa"
,1930,"0,98",0,0,"Sub-Saharan Africa"
,1935,"1,27",0,0,"Sub-Saharan Africa"
,1940,"1,65",0,0,"Sub-Saharan Africa"
,1945,"2,14",0,0,"Sub-Saharan Africa"
,1950,"2,76","0,18",0,"Sub-Saharan Africa"
,1955,"8,16","0,62","0,03","Sub-Saharan Africa"
,1960,"13,16","0,82","0,18","Sub-Saharan Africa"
,1965,"22,45","2,45","0,32","Sub-Saharan Africa"
,1970,"23,23","4,09","0,5","Sub-Saharan Africa"
,1975,24,"4,91","0,7","Sub-Saharan Africa"
,1980,30,"5,73",1,"Sub-Saharan Africa"
,1985,36,"7,36",1,"Sub-Saharan Africa"
,1990,41,9,"1,2","Sub-Saharan Africa"
,1995,"47,88","10,68","1,4","Sub-Saharan Africa"
,2000,"54,5","9,95","2,7","Sub-Saharan Africa"
,2005,"69,67","20,1",4,"Sub-Saharan Africa"
,2010,"81,6","30,28",6,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
"Sierra Leone",1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,"0,01",0,0,"Sub-Saharan Africa"
,1835,"0,01",0,0,"Sub-Saharan Africa"
,1840,"0,01",0,0,"Sub-Saharan Africa"
,1845,"0,01",0,0,"Sub-Saharan Africa"
,1850,"0,02",0,0,"Sub-Saharan Africa"
,1855,"0,03",0,0,"Sub-Saharan Africa"
,1860,"0,03",0,0,"Sub-Saharan Africa"
,1865,"0,04",0,0,"Sub-Saharan Africa"
,1870,"0,06",0,0,"Sub-Saharan Africa"
,1875,"0,08",0,0,"Sub-Saharan Africa"
,1880,"0,1",0,0,"Sub-Saharan Africa"
,1885,"0,13",0,0,"Sub-Saharan Africa"
,1890,"0,18","0,01",0,"Sub-Saharan Africa"
,1895,"0,23","0,01",0,"Sub-Saharan Africa"
,1900,"0,31","0,01",0,"Sub-Saharan Africa"
,1905,"0,41","0,02",0,"Sub-Saharan Africa"
,1910,"0,54","0,02",0,"Sub-Saharan Africa"
,1915,"0,71","0,04",0,"Sub-Saharan Africa"
,1920,"0,93","0,05",0,"Sub-Saharan Africa"
,1925,"1,23","0,07",0,"Sub-Saharan Africa"
,1930,"1,62","0,1",0,"Sub-Saharan Africa"
,1935,"2,12","0,14","0,01","Sub-Saharan Africa"
,1940,"2,79","0,2","0,01","Sub-Saharan Africa"
,1945,"3,65","0,28","0,01","Sub-Saharan Africa"
,1950,"4,77","0,39","0,03","Sub-Saharan Africa"
,1955,"6,32","0,74","0,04","Sub-Saharan Africa"
,1960,"12,75","1,8","0,04","Sub-Saharan Africa"
,1965,"17,85","2,7","0,12","Sub-Saharan Africa"
,1970,"22,1","4,5","0,2","Sub-Saharan Africa"
,1975,"23,8","5,88","0,2","Sub-Saharan Africa"
,1980,"38,25","6,72","0,2","Sub-Saharan Africa"
,1985,"37,4","9,24","0,2","Sub-Saharan Africa"
,1990,"33,15","10,08","0,5","Sub-Saharan Africa"
,1995,"33,15","10,58","0,5","Sub-Saharan Africa"
,2000,"55,43","20,03",1,"Sub-Saharan Africa"
,2005,"77,72","25,28","1,23","Sub-Saharan Africa"
,2010,100,"31,37","1,51","Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
"South Africa",1820,"0,02",0,0,"Sub-Saharan Africa"
,1825,"0,03",0,0,"Sub-Saharan Africa"
,1830,"0,04",0,0,"Sub-Saharan Africa"
,1835,"0,05",0,0,"Sub-Saharan Africa"
,1840,"0,06",0,0,"Sub-Saharan Africa"
,1845,"0,08",0,0,"Sub-Saharan Africa"
,1850,"0,11",0,0,"Sub-Saharan Africa"
,1855,"0,14",0,0,"Sub-Saharan Africa"
,1860,"0,19","0,01",0,"Sub-Saharan Africa"
,1865,"0,25","0,01",0,"Sub-Saharan Africa"
,1870,"0,33","0,01",0,"Sub-Saharan Africa"
,1875,"0,44","0,02",0,"Sub-Saharan Africa"
,1880,"0,58","0,03",0,"Sub-Saharan Africa"
,1885,"0,76","0,04",0,"Sub-Saharan Africa"
,1890,1,"0,06",0,"Sub-Saharan Africa"
,1895,"1,32","0,09",0,"Sub-Saharan Africa"
,1900,"1,51","0,13",0,"Sub-Saharan Africa"
,1905,"1,7","0,19",0,"Sub-Saharan Africa"
,1910,"4,31","0,28","0,09","Sub-Saharan Africa"
,1915,"11,43","0,4","0,12","Sub-Saharan Africa"
,1920,"18,56","0,59","0,27","Sub-Saharan Africa"
,1925,"25,68","0,86","0,44","Sub-Saharan Africa"
,1930,"32,81","1,24","0,81","Sub-Saharan Africa"
,1935,"39,93","1,69","0,72","Sub-Saharan Africa"
,1940,"47,06","3,04","1,04","Sub-Saharan Africa"
,1945,"54,18","4,33","1,03","Sub-Saharan Africa"
,1950,"61,31","6,13","1,16","Sub-Saharan Africa"
,1955,"68,43","8,61","1,13","Sub-Saharan Africa"
,1960,"75,56","11,95","1,39","Sub-Saharan Africa"
,1965,"78,22","11,86","1,91","Sub-Saharan Africa"
,1970,88,"14,39","2,26","Sub-Saharan Africa"
,1975,88,"17,11","2,5","Sub-Saharan Africa"
,1980,88,"20,44","3,5","Sub-Saharan Africa"
,1985,88,"24,21",4,"Sub-Saharan Africa"
,1990,92,"28,67","11,4","Sub-Saharan Africa"
,1995,96,"74,53","15,2","Sub-Saharan Africa"
,2000,"96,36","74,43",16,"Sub-Saharan Africa"
,2005,"96,19","78,51",17,"Sub-Saharan Africa"
,2010,"96,19","81,1","21,35","Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Sudan,1820,"0,01",0,0,"Sub-Saharan Africa"
,1825,"0,01",0,0,"Sub-Saharan Africa"
,1830,"0,02",0,0,"Sub-Saharan Africa"
,1835,"0,02",0,0,"Sub-Saharan Africa"
,1840,"0,03",0,0,"Sub-Saharan Africa"
,1845,"0,04",0,0,"Sub-Saharan Africa"
,1850,"0,05",0,0,"Sub-Saharan Africa"
,1855,"0,06",0,0,"Sub-Saharan Africa"
,1860,"0,08",0,0,"Sub-Saharan Africa"
,1865,"0,1",0,0,"Sub-Saharan Africa"
,1870,"0,13",0,0,"Sub-Saharan Africa"
,1875,"0,17",0,0,"Sub-Saharan Africa"
,1880,"0,22",0,0,"Sub-Saharan Africa"
,1885,"0,28",0,0,"Sub-Saharan Africa"
,1890,"0,36",0,0,"Sub-Saharan Africa"
,1895,"0,47",0,0,"Sub-Saharan Africa"
,1900,"0,61",0,0,"Sub-Saharan Africa"
,1905,"0,78",0,0,"Sub-Saharan Africa"
,1910,1,0,0,"Sub-Saharan Africa"
,1915,"1,29",0,0,"Sub-Saharan Africa"
,1920,"1,66","0,01",0,"Sub-Saharan Africa"
,1925,"2,14","0,01",0,"Sub-Saharan Africa"
,1930,"2,74","0,02",0,"Sub-Saharan Africa"
,1935,"3,51","0,03",0,"Sub-Saharan Africa"
,1940,"4,48","0,01",0,"Sub-Saharan Africa"
,1945,"5,71","0,06",0,"Sub-Saharan Africa"
,1950,"7,25","0,07",0,"Sub-Saharan Africa"
,1955,"5,71","0,18",0,"Sub-Saharan Africa"
,1960,"13,72","0,95","0,04","Sub-Saharan Africa"
,1965,"20,58","1,9","0,1","Sub-Saharan Africa"
,1970,"28,42","3,8","0,3","Sub-Saharan Africa"
,1975,"33,66","6,65","0,5","Sub-Saharan Africa"
,1980,43,"11,4",1,"Sub-Saharan Africa"
,1985,41,"16,15","1,4","Sub-Saharan Africa"
,1990,43,19,"2,8","Sub-Saharan Africa"
,1995,47,"17,1","3,2","Sub-Saharan Africa"
,2000,"39,71","22,07",6,"Sub-Saharan Africa"
,2005,"50,08",28,"7,51","Sub-Saharan Africa"
,2010,"56,49","34,82","9,37","Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Swaziland,1820,0,0,0,"Sub-Saharan Africa"
,1825,0,0,0,"Sub-Saharan Africa"
,1830,0,0,0,"Sub-Saharan Africa"
,1835,0,0,0,"Sub-Saharan Africa"
,1840,0,0,0,"Sub-Saharan Africa"
,1845,0,0,0,"Sub-Saharan Africa"
,1850,0,0,0,"Sub-Saharan Africa"
,1855,0,0,0,"Sub-Saharan Africa"
,1860,0,0,0,"Sub-Saharan Africa"
,1865,0,0,0,"Sub-Saharan Africa"
,1870,0,0,0,"Sub-Saharan Africa"
,1875,0,0,0,"Sub-Saharan Africa"
,1880,0,0,0,"Sub-Saharan Africa"
,1885,0,0,0,"Sub-Saharan Africa"
,1890,0,0,0,"Sub-Saharan Africa"
,1895,0,0,0,"Sub-Saharan Africa"
,1900,0,0,0,"Sub-Saharan Africa"
,1905,"0,23",0,0,"Sub-Saharan Africa"
,1910,"0,65",0,0,"Sub-Saharan Africa"
,1915,"1,39",0,0,"Sub-Saharan Africa"
,1920,"2,64",0,0,"Sub-Saharan Africa"
,1925,"4,66",0,0,"Sub-Saharan Africa"
,1930,"7,8","0,05",0,"Sub-Saharan Africa"
,1935,"12,48","0,14",0,"Sub-Saharan Africa"
,1940,"19,04","0,31",0,"Sub-Saharan Africa"
,1945,"27,66","0,5",0,"Sub-Saharan Africa"
,1950,"38,05","1,25",0,"Sub-Saharan Africa"
,1955,"50,07","1,78",0,"Sub-Saharan Africa"
,1960,"41,67",3,0,"Sub-Saharan Africa"
,1965,"48,37","5,25",0,"Sub-Saharan Africa"
,1970,64,12,"0,4","Sub-Saharan Africa"
,1975,75,22,"2,06","Sub-Saharan Africa"
,1980,"82,9","29,59","3,1","Sub-Saharan Africa"
,1985,87,"31,86","2,5","Sub-Saharan Africa"
,1990,87,"34,9","3,5","Sub-Saharan Africa"
,1995,96,"47,84","5,2","Sub-Saharan Africa"
,2000,"80,75","37,01",4,"Sub-Saharan Africa"
,2005,"85,02","41,62",5,"Sub-Saharan Africa"
,2010,"96,63","51,94",6,"Sub-Saharan Africa"
,,,,,
,,,,,
,,,,,
,,,,,
Togo,1820,0,0,0,"Sub-Saharan Africa"
,1825,"0,01",0,0,"Sub-Saharan Africa"
,1830,"0,01",0,0,"Sub-Saharan Africa"
,1835,"0,01",0,0,"Sub-Saharan Africa"
,1840,"0,01",0,0,"Sub-Saharan Africa"
,1845,"0,02",0,0,"Sub-Saharan Africa"
,1850,"0,03",0,0,"Sub-Saharan Africa"
,1855,"0,03",0,0,"Sub-Saharan Africa"
,1860,"0,05",0,0,"Sub-Saharan Africa"
,1865,"0,06",0,0,"Sub-Saharan Africa"
,1870,"0,08",0,0,"Sub-Saharan Africa"
,1875,"0,11",0,0,"Sub-Saharan Africa"
,1880,"0,14",0,0,"Sub-Saharan Africa"
,1885,"0,19",0,0,"Sub-Saharan Africa"
,1890,"0,25",0,0,"Sub-Saharan Africa"
,1895,"0,33",0,0,"Sub-Saharan Africa"
,1900,"0,44",0,0,"Sub-Saharan Africa"
,1905,"0,58",0,0,"Sub-Saharan Africa"
,1910,"0,76",0,0,"Sub-Saharan Africa"
,1915,"1,01",0,0,"Sub-Saharan Africa"
,1920,"1,34",0,0,"Sub-Saharan Africa"
,1925,"1,77","0,01",0,"Sub-Saharan Africa"
,1930,"2,33","0,02",0,"Sub-Saharan Africa"
,1935,"3,07","0,03",0,"Sub-Saharan Africa"
,1940,"4,03","0,05",0,"Sub-Saharan Africa"
,1945,"5,27","0,08",0,"Sub-Saharan Africa"
,1950,"6,88","0,13",0,"Sub-Saharan Africa"
,1955,"10,31","0,16",0,"Sub-Saharan Africa"
,1960,"18,42",1,0,"Sub-Saharan Africa"
